form,tags
acéteuses,"['feminine', 'plural']"
acéteux,"['masculine', 'plural']"
acétique,
acétiques,['plural']
acétoacétique,
acétoacétiques,['plural']
acétolactique,
acétolactiques,['plural']
acétopropylique,
acétopropyliques,['plural']
acétylsalicylique,
acétylsalicyliques,['plural']
acétylé,
acétylée,['feminine']
acétylées,"['feminine', 'plural']"
acétylénique,
acétyléniques,['plural']
acétylés,"['masculine', 'plural']"
acété,
acétée,['feminine']
acétées,"['feminine', 'plural']"
acétés,"['masculine', 'plural']"
acône,
acônes,['plural']
acœlomate,
acœlomates,['plural']
adactyle,
adactyles,['plural']
adamantin,
adamantine,['feminine']
adamantines,"['feminine', 'plural']"
adamantins,"['masculine', 'plural']"
adamien,
adamienne,['feminine']
adamiennes,"['feminine', 'plural']"
adamiens,"['masculine', 'plural']"
adamique,
adamiques,['plural']
adamite,
adamites,['plural']
adaptable,
adaptables,['plural']
adaptateur,
adaptateurs,"['masculine', 'plural']"
adaptatif,
adaptatifs,"['masculine', 'plural']"
adaptationnel,
adaptationnelle,['feminine']
adaptationnelles,"['feminine', 'plural']"
adaptationnels,"['masculine', 'plural']"
adaptative,['feminine']
adaptatives,"['feminine', 'plural']"
adaptatrice,['feminine']
adaptatrices,"['feminine', 'plural']"
adaptif,
adaptifs,"['masculine', 'plural']"
adaptive,['feminine']
adaptives,"['feminine', 'plural']"
addictif,
addictifs,"['masculine', 'plural']"
addictive,['feminine']
addictives,"['feminine', 'plural']"
addictogène,
addictogènes,['plural']
addictologique,
addictologiques,['plural']
additif,
additifs,"['masculine', 'plural']"
additionnable,
additionnables,['plural']
additionnel,
additionnelle,['feminine']
additionnelles,"['feminine', 'plural']"
additionnels,"['masculine', 'plural']"
additive,['feminine']
additives,"['feminine', 'plural']"
additivé,
additivée,['feminine']
additivées,"['feminine', 'plural']"
additivés,"['masculine', 'plural']"
adductif,
adductifs,"['masculine', 'plural']"
adductive,['feminine']
adductives,"['feminine', 'plural']"
adelphique,
adelphiques,['plural']
adepte,
adeptes,['plural']
adextré,
adextrée,['feminine']
adextrées,"['feminine', 'plural']"
adextrés,"['masculine', 'plural']"
adhérent,
adhérente,['feminine']
adhérentes,"['feminine', 'plural']"
adhérents,"['masculine', 'plural']"
adhésif,
adhésifs,"['masculine', 'plural']"
adhésive,['feminine']
adhésives,"['feminine', 'plural']"
adhésivé,
adhésivée,['feminine']
adhésivées,"['feminine', 'plural']"
adhésivés,"['masculine', 'plural']"
adiabatique,
adiabatiques,['plural']
adiabénien,
adiabénienne,['feminine']
adiabéniennes,"['feminine', 'plural']"
adiabéniens,"['masculine', 'plural']"
adiaphane,
adiaphanes,['plural']
adipeuse,['feminine']
adipeuses,"['feminine', 'plural']"
adipeux,"['masculine', 'plural']"
adipique,
adipiques,['plural']
adiposo-génital,['alternative']
adiposogénital,
adiposogénitale,['feminine']
adiposogénitales,"['feminine', 'plural']"
adiposogénitaux,"['masculine', 'plural']"
adique,
adiques,['plural']
adjacent,
adjacente,['feminine']
adjacentes,"['feminine', 'plural']"
adjacents,"['masculine', 'plural']"
adjectif,
adjectifs,"['masculine', 'plural']"
adjectival,
adjectivale,['feminine']
adjectivales,"['feminine', 'plural']"
adjectivateur,
adjectivateurs,"['masculine', 'plural']"
adjectivatrice,['feminine']
adjectivatrices,"['feminine', 'plural']"
adjectivaux,"['masculine', 'plural']"
adjective,['feminine']
adjectives,"['feminine', 'plural']"
adjudicatif,
adjudicatifs,"['masculine', 'plural']"
adjudicative,['feminine']
adjudicatives,"['feminine', 'plural']"
adjuvant,
adjuvante,['feminine']
adjuvantes,"['feminine', 'plural']"
adjuvants,"['masculine', 'plural']"
administrable,
administrables,['plural']
administratif,
administratifs,"['masculine', 'plural']"
administrative,['feminine']
administratives,"['feminine', 'plural']"
admirable,
admirables,['plural']
admiratif,
admiratifs,"['masculine', 'plural']"
admirative,['feminine']
admiratives,"['feminine', 'plural']"
admissible,
admissibles,['plural']
adnominal,
adnominale,['feminine']
adnominales,"['feminine', 'plural']"
adnominaux,"['masculine', 'plural']"
adné,
adnée,['feminine']
adnées,"['feminine', 'plural']"
adnés,"['masculine', 'plural']"
adogmatique,
adogmatiques,['plural']
adolescent,
adolescente,['feminine']
adolescentes,"['feminine', 'plural']"
adolescents,"['masculine', 'plural']"
adonien,
adonienne,['feminine']
adoniennes,"['feminine', 'plural']"
adoniens,"['masculine', 'plural']"
adonique,
adoniques,['plural']
adoptable,
adoptables,['plural']
adoptant,
adoptante,['feminine']
adoptantes,"['feminine', 'plural']"
adoptants,"['masculine', 'plural']"
adoptianiste,
adoptianistes,['plural']
adoptif,
adoptifs,"['masculine', 'plural']"
adoptive,['feminine']
adoptives,"['feminine', 'plural']"
adorable,
adorables,['plural']
adoratif,
adoratifs,"['masculine', 'plural']"
adorative,['feminine']
adoratives,"['feminine', 'plural']"
adoucissant,
adoucissante,['feminine']
adoucissantes,"['feminine', 'plural']"
adoucissants,"['masculine', 'plural']"
adpositionnel,
adpositionnelle,['feminine']
adpositionnelles,"['feminine', 'plural']"
adpositionnels,"['masculine', 'plural']"
adriatique,
adriatiques,['plural']
adroit,
adroite,['feminine']
adroites,"['feminine', 'plural']"
adroits,"['masculine', 'plural']"
adrénergique,
adrénergiques,['plural']
adrénocorticotrope,
adrénocorticotropes,['plural']
adscrit,
adscrite,['feminine']
adscrites,"['feminine', 'plural']"
adscrits,"['masculine', 'plural']"
adsorbé,
adsorbée,['feminine']
adsorbées,"['feminine', 'plural']"
adsorbés,"['masculine', 'plural']"
adualiste,
adualistes,['plural']
adulatoire,
adulatoires,['plural']
adulte,
adultes,['plural']
adultère,
adultères,['plural']
adultérin,
adultérine,['feminine']
adultérines,"['feminine', 'plural']"
adultérins,"['masculine', 'plural']"
advenable,
advenables,['plural']
adventice,
adventices,['plural']
adventif,
adventifs,"['masculine', 'plural']"
adventive,['feminine']
adventives,"['feminine', 'plural']"
adverbal,
adverbale,['feminine']
adverbales,"['feminine', 'plural']"
adverbaux,"['masculine', 'plural']"
adverbial,
adverbiale,['feminine']
adverbiales,"['feminine', 'plural']"
adverbiaux,"['masculine', 'plural']"
advers,"['masculine', 'plural']"
adversatif,
adversatifs,"['masculine', 'plural']"
adversative,['feminine']
adversatives,"['feminine', 'plural']"
adverse,['feminine']
adverses,['plural']
adverses,"['feminine', 'plural']"
adynamique,
adynamiques,['plural']
adélopode,
adélopodes,['plural']
adénoassocié,
adénoassociée,['feminine']
adénoassociées,"['feminine', 'plural']"
adénoassociés,"['masculine', 'plural']"
adénographique,
adénographiques,['plural']
adénomateuse,['feminine']
adénomateuses,"['feminine', 'plural']"
adénomateux,"['masculine', 'plural']"
adénoviral,
adénovirale,['feminine']
adénovirales,"['feminine', 'plural']"
adénoviraux,"['masculine', 'plural']"
adénoïde,
adénoïdes,['plural']
adénylique,
adényliques,['plural']
adéphage,
adéphages,['plural']
adéquat,
adéquate,['feminine']
adéquates,"['feminine', 'plural']"
adéquats,"['masculine', 'plural']"
adéquiste,
adéquistes,['plural']
aerhydrique,
aerhydriques,['plural']
afar,
afare,['feminine']
afares,"['feminine', 'plural']"
afars,"['masculine', 'plural']"
affable,
affables,['plural']
affabulatoire,
affabulatoires,['plural']
affadissant,
affadissante,['feminine']
affadissantes,"['feminine', 'plural']"
affadissants,"['masculine', 'plural']"
affairé,
affairée,['feminine']
affairées,"['feminine', 'plural']"
affairés,"['masculine', 'plural']"
affalable,
affalables,['plural']
affalé,
affalée,['feminine']
affalées,"['feminine', 'plural']"
affalés,"['masculine', 'plural']"
affamé,
affamée,['feminine']
affamées,"['feminine', 'plural']"
affamés,"['masculine', 'plural']"
affectable,
affectables,['plural']
affectif,
affectifs,"['masculine', 'plural']"
affective,['feminine']
affectives,"['feminine', 'plural']"
affectuel,
affectuels,['plural']
affectueuse,['feminine']
affectueuses,"['feminine', 'plural']"
affectueux,"['masculine', 'plural']"
affermable,
affermables,['plural']
affichable,
affichables,['plural']
affidé,
affidée,['feminine']
affidées,"['feminine', 'plural']"
affidés,"['masculine', 'plural']"
affilé,
affilée,['feminine']
affilées,"['feminine', 'plural']"
affilés,"['masculine', 'plural']"
affin,
affine,['feminine']
affines,"['feminine', 'plural']"
affinitaire,
affinitaires,['plural']
affins,"['masculine', 'plural']"
affinée,
affinées,
affinés,
affirmateur,
affirmateurs,"['masculine', 'plural']"
affirmatif,
affirmatifs,"['masculine', 'plural']"
affirmative,['feminine']
affirmatives,"['feminine', 'plural']"
affirmatrice,['feminine']
affirmatrices,"['feminine', 'plural']"
affixal,
affixale,['feminine']
affixales,"['feminine', 'plural']"
affixaux,"['masculine', 'plural']"
affleurant,
affleurante,['feminine']
affleurantes,"['feminine', 'plural']"
affleurants,"['masculine', 'plural']"
afflictif,
afflictifs,"['masculine', 'plural']"
afflictive,['feminine']
afflictives,"['feminine', 'plural']"
affligeant,
affligeante,['feminine']
affligeantes,"['feminine', 'plural']"
affligeants,"['masculine', 'plural']"
affluent,
affluente,['feminine']
affluentes,"['feminine', 'plural']"
affluents,"['masculine', 'plural']"
affolant,
affolante,['feminine']
affolantes,"['feminine', 'plural']"
affolants,"['masculine', 'plural']"
affordant,
affordante,['feminine']
affordantes,"['feminine', 'plural']"
affordants,"['masculine', 'plural']"
affouillable,
affouillables,['plural']
affreuse,['feminine']
affreuses,"['feminine', 'plural']"
affreux,"['masculine', 'plural']"
affriolant,
affriolante,['feminine']
affriolantes,"['feminine', 'plural']"
affriolants,"['masculine', 'plural']"
affriqué,
affriquée,['feminine']
affriquées,"['feminine', 'plural']"
affriqués,"['masculine', 'plural']"
affrontable,
affrontables,['plural']
afférent,
afférente,['feminine']
afférentes,"['feminine', 'plural']"
afférents,"['masculine', 'plural']"
affété,
affétée,['feminine']
affétées,"['feminine', 'plural']"
affétés,"['masculine', 'plural']"
afghan,
afghane,['feminine']
afghanes,"['feminine', 'plural']"
afghans,"['masculine', 'plural']"
afocal,
afocale,['feminine']
afocales,"['feminine', 'plural']"
afocaux,"['masculine', 'plural']"
africain,
africaine,['feminine']
africaines,"['feminine', 'plural']"
africains,"['masculine', 'plural']"
africanissime,
africanissimes,['plural']
africanoïde,
africanoïdes,['plural']
afrikander,
afrikanders,['plural']
afrikaner,
afrikaners,['plural']
afro-américain,
afro-américaine,['feminine']
afro-américaines,"['feminine', 'plural']"
afro-américains,"['masculine', 'plural']"
afro-asiatique,
afro-asiatiques,['plural']
afro-cubain,
afro-cubaine,['feminine']
afro-cubaines,"['feminine', 'plural']"
afro-cubains,"['masculine', 'plural']"
afroasiatique,
afroasiatiques,['plural']
afrocentrique,
afrocentriques,['plural']
afrocolombien,
afrocolombienne,['feminine']
afrocolombiennes,"['feminine', 'plural']"
afrocolombiens,"['masculine', 'plural']"
afroféministe,
afroféministes,['plural']
afrophone,
afrophones,['plural']
afropolitain,
afropolitaine,['feminine']
afropolitaines,"['feminine', 'plural']"
afropolitains,"['masculine', 'plural']"
afroéquatorien,
afroéquatorienne,['feminine']
afroéquatoriennes,"['feminine', 'plural']"
afroéquatoriens,"['masculine', 'plural']"
aganit,
aganite,['feminine']
aganites,"['feminine', 'plural']"
aganits,"['masculine', 'plural']"
agariciforme,
agariciformes,['plural']
agathachristien,
agathachristienne,['feminine']
agathachristiennes,"['feminine', 'plural']"
agathachristiens,"['masculine', 'plural']"
agathois,"['masculine', 'plural']"
agathoise,['feminine']
agathoises,"['feminine', 'plural']"
agatifié,
agatifiée,['feminine']
agatifiées,"['feminine', 'plural']"
agatifiés,"['masculine', 'plural']"
agatifère,
agatifères,['plural']
agaçant,
agaçante,['feminine']
agaçantes,"['feminine', 'plural']"
agaçants,"['masculine', 'plural']"
agencé,
agencée,['feminine']
agencées,"['feminine', 'plural']"
agencés,"['masculine', 'plural']"
agenouilliste,
agenouillistes,['plural']
agenouillé,
agenouillée,['feminine']
agenouillées,"['feminine', 'plural']"
agenouillés,"['masculine', 'plural']"
agenre,
agenres,['plural']
agençable,
agençables,['plural']
agglomératif,
agglomératifs,"['masculine', 'plural']"
agglomérative,['feminine']
agglomératives,"['feminine', 'plural']"
agglutinant,
agglutinante,['feminine']
agglutinantes,"['feminine', 'plural']"
agglutinants,"['masculine', 'plural']"
agglutinateur,
agglutinateurs,"['masculine', 'plural']"
agglutinatif,
agglutinatifs,"['masculine', 'plural']"
agglutinative,['feminine']
agglutinatives,"['feminine', 'plural']"
agglutinatrice,['feminine']
agglutinatrices,"['feminine', 'plural']"
agglutineuse,['feminine']
agglutineuses,"['feminine', 'plural']"
agglutineux,"['masculine', 'plural']"
aggravant,
aggravante,['feminine']
aggravantes,"['feminine', 'plural']"
aggravants,"['masculine', 'plural']"
aggravé,
aggravée,['feminine']
aggravées,"['feminine', 'plural']"
aggravés,"['masculine', 'plural']"
agile,
agiles,['plural']
agiologique,
agiologiques,['plural']
agissant,
agissante,['feminine']
agissantes,"['feminine', 'plural']"
agissants,"['masculine', 'plural']"
aglosse,
aglosses,['plural']
aglyphe,
aglyphes,['plural']
agnathe,
agnathes,['plural']
agnatique,
agnatiques,['plural']
agnelin,
agneline,['feminine']
agnelines,"['feminine', 'plural']"
agnelins,"['masculine', 'plural']"
agnier,
agniers,"['masculine', 'plural']"
agnière,['feminine']
agnières,"['feminine', 'plural']"
agnostique,
agnostiques,['plural']
agnotologique,
agnotologiques,['plural']
agomphe,
agomphes,['plural']
agonique,
agoniques,['plural']
agonisant,
agonisante,['feminine']
agonisantes,"['feminine', 'plural']"
agonisants,"['masculine', 'plural']"
agoniste,
agonistes,['plural']
agoraphobe,
agoraphobes,['plural']
agpaitique,
agpaitiques,['plural']
agraire,
agraires,['plural']
agrammatical,
agrammaticale,['feminine']
agrammaticales,"['feminine', 'plural']"
agrammaticaux,"['masculine', 'plural']"
agrandissable,
agrandissables,['plural']
agranditif,
agranditifs,"['masculine', 'plural']"
agranditive,['feminine']
agranditives,"['feminine', 'plural']"
agrarien,
agrarienne,['feminine']
agrariennes,"['feminine', 'plural']"
agrariens,"['masculine', 'plural']"
agressif,
agressifs,"['masculine', 'plural']"
agressive,['feminine']
agressives,"['feminine', 'plural']"
agreste,
agrestes,['plural']
agricole,
agricoles,['plural']
agricultural,
agriculturale,['feminine']
agriculturales,"['feminine', 'plural']"
agriculturaux,"['masculine', 'plural']"
agrimétrique,
agrimétriques,['plural']
agrippeur,
agrippeurs,"['masculine', 'plural']"
agrippeuse,['feminine']
agrippeuses,"['feminine', 'plural']"
agrivoltaïque,
agrivoltaïques,['plural']
agro-alimentaire,['alternative']
agro-alimentaires,['plural']
agro-industriel,['alternative']
agroalimentaire,
agroalimentaires,['plural']
agrobiologique,
agrobiologiques,['plural']
agrochimique,
agrochimiques,['plural']
agroenvironnemental,
agroenvironnementale,['feminine']
agroenvironnementales,"['feminine', 'plural']"
agroenvironnementaux,"['masculine', 'plural']"
agroforestier,
agroforestiers,"['masculine', 'plural']"
agroforestière,['feminine']
agroforestières,"['feminine', 'plural']"
agroindustriel,
agroindustrielle,['feminine']
agroindustrielles,"['feminine', 'plural']"
agroindustriels,"['masculine', 'plural']"
agrologique,
agrologiques,['plural']
agrométéorologique,
agrométéorologiques,['plural']
agronomique,
agronomiques,['plural']
agrotechnique,
agrotechniques,['plural']
agroécologique,
agroécologiques,['plural']
agroéconomique,
agroéconomiques,['plural']
agréable,
agréables,['plural']
agrégant,
agrégante,['feminine']
agrégantes,"['feminine', 'plural']"
agrégants,"['masculine', 'plural']"
agrégatif,
agrégatifs,"['masculine', 'plural']"
agrégative,['feminine']
agrégatives,"['feminine', 'plural']"
agréé,
agréée,['feminine']
agréées,"['feminine', 'plural']"
agréés,"['masculine', 'plural']"
aguerri,
aguerrie,['feminine']
aguerries,"['feminine', 'plural']"
aguerris,"['masculine', 'plural']"
aguerrissable,
aguerrissables,['plural']
aguichant,
aguichante,['feminine']
aguichantes,"['feminine', 'plural']"
aguichants,"['masculine', 'plural']"
aguicheur,
aguicheurs,"['masculine', 'plural']"
aguicheuse,['feminine']
aguicheuses,"['feminine', 'plural']"
aguimpé,
aguimpée,['feminine']
aguimpées,"['feminine', 'plural']"
aguimpés,"['masculine', 'plural']"
agutaynen,
agutaynens,['plural']
agénésique,
agénésiques,['plural']
ahanant,
ahanante,['feminine']
ahanantes,"['feminine', 'plural']"
ahanants,"['masculine', 'plural']"
ahistorique,
ahistoriques,['plural']
ahuri,
ahurie,['feminine']
ahuries,"['feminine', 'plural']"
ahuris,"['masculine', 'plural']"
ahurissant,
ahurissante,['feminine']
ahurissantes,"['feminine', 'plural']"
ahurissants,"['masculine', 'plural']"
aidant,
aidante,['feminine']
aidantes,"['feminine', 'plural']"
aidants,"['masculine', 'plural']"
aigre,
aigre-douce,['feminine']
aigre-doux,
aigrelet,
aigrelets,"['masculine', 'plural']"
aigrelette,['feminine']
aigrelettes,"['feminine', 'plural']"
aigres,['plural']
aigres-douces,"['feminine', 'plural']"
